,index,classes,wav_path
12593,14104,go,.\train\audio\go\a527cb3c_nohash_0.wav
12594,14105,go,.\train\audio\go\a591c2ea_nohash_0.wav
12595,14108,go,.\train\audio\go\a60a09cf_nohash_0.wav
12596,14109,go,.\train\audio\go\a6d586b7_nohash_0.wav
12597,14110,go,.\train\audio\go\a6d586b7_nohash_1.wav
12598,14111,go,.\train\audio\go\a6d586b7_nohash_2.wav
12599,14112,go,.\train\audio\go\a6d586b7_nohash_3.wav
12600,14113,go,.\train\audio\go\a6d586b7_nohash_4.wav
12601,14114,go,.\train\audio\go\a709ddd3_nohash_0.wav
12602,14115,go,.\train\audio\go\a709ddd3_nohash_1.wav
12603,14116,go,.\train\audio\go\a74f3917_nohash_0.wav
12604,14117,go,.\train\audio\go\a74f3917_nohash_1.wav
12605,14119,go,.\train\audio\go\a759efbc_nohash_0.wav
12606,14120,go,.\train\audio\go\a759efbc_nohash_1.wav
12607,14121,go,.\train\audio\go\a84dee7b_nohash_0.wav
12608,14122,go,.\train\audio\go\a879a2c3_nohash_0.wav
12609,14123,go,.\train\audio\go\a879a2c3_nohash_1.wav
12610,14124,go,.\train\audio\go\a879a2c3_nohash_2.wav
12611,14125,go,.\train\audio\go\a8cf01bc_nohash_0.wav
12612,14126,go,.\train\audio\go\a8e25ebb_nohash_0.wav
12613,14127,go,.\train\audio\go\a8ee11c7_nohash_0.wav
12614,14128,go,.\train\audio\go\a8ee11c7_nohash_1.wav
12615,14129,go,.\train\audio\go\a902ce9b_nohash_0.wav
12616,14130,go,.\train\audio\go\a996cf66_nohash_0.wav
12617,14131,go,.\train\audio\go\a9abc695_nohash_0.wav
12618,14132,go,.\train\audio\go\a9abc695_nohash_1.wav
12619,14134,go,.\train\audio\go\a9f38bae_nohash_0.wav
12620,14135,go,.\train\audio\go\aa233654_nohash_0.wav
12621,14136,go,.\train\audio\go\aa233654_nohash_1.wav
12622,14137,go,.\train\audio\go\ab353673_nohash_0.wav
12623,14138,go,.\train\audio\go\ab5b211a_nohash_0.wav
12624,14139,go,.\train\audio\go\ab76ac76_nohash_0.wav
12625,14140,go,.\train\audio\go\ab7b5acd_nohash_0.wav
12626,14141,go,.\train\audio\go\aba19127_nohash_0.wav
12627,14142,go,.\train\audio\go\aba19127_nohash_1.wav
12628,14143,go,.\train\audio\go\abbfc3b4_nohash_0.wav
12629,14144,go,.\train\audio\go\ac4b3fc3_nohash_0.wav
12630,14146,go,.\train\audio\go\ac652c60_nohash_0.wav
12631,14147,go,.\train\audio\go\ac7840d8_nohash_0.wav
12632,14148,go,.\train\audio\go\ac7840d8_nohash_1.wav
12633,14149,go,.\train\audio\go\ac899eb7_nohash_0.wav
12634,14150,go,.\train\audio\go\ac899eb7_nohash_1.wav
12635,14151,go,.\train\audio\go\ac899eb7_nohash_2.wav
12636,14152,go,.\train\audio\go\acde7e73_nohash_0.wav
12637,14153,go,.\train\audio\go\acde7e73_nohash_1.wav
12638,14154,go,.\train\audio\go\ad1429cf_nohash_0.wav
12639,14155,go,.\train\audio\go\ad1429cf_nohash_1.wav
12640,14156,go,.\train\audio\go\ad1429cf_nohash_2.wav
12641,14157,go,.\train\audio\go\ad340ed7_nohash_0.wav
12642,14158,go,.\train\audio\go\ad5aeec2_nohash_0.wav
12643,14159,go,.\train\audio\go\ad63d93c_nohash_0.wav
12644,14160,go,.\train\audio\go\ad63d93c_nohash_1.wav
12645,14161,go,.\train\audio\go\ad63d93c_nohash_2.wav
12646,14162,go,.\train\audio\go\ad63d93c_nohash_3.wav
12647,14163,go,.\train\audio\go\ad63d93c_nohash_4.wav
12648,14164,go,.\train\audio\go\adebe223_nohash_0.wav
12649,14165,go,.\train\audio\go\adec6a94_nohash_0.wav
12650,14166,go,.\train\audio\go\ae927455_nohash_0.wav
12651,14167,go,.\train\audio\go\ae927455_nohash_1.wav
12652,14168,go,.\train\audio\go\ae927455_nohash_2.wav
12653,14169,go,.\train\audio\go\ae927455_nohash_3.wav
12654,14171,go,.\train\audio\go\af130f12_nohash_0.wav
12655,14172,go,.\train\audio\go\af405b69_nohash_0.wav
12656,14173,go,.\train\audio\go\af7a8296_nohash_0.wav
12657,14174,go,.\train\audio\go\af8b2f2c_nohash_0.wav
12658,14175,go,.\train\audio\go\af8b2f2c_nohash_1.wav
12659,14177,go,.\train\audio\go\afd53389_nohash_0.wav
12660,14178,go,.\train\audio\go\afd53389_nohash_1.wav
12661,14179,go,.\train\audio\go\afd53389_nohash_2.wav
12662,14180,go,.\train\audio\go\aff582a1_nohash_0.wav
12663,14181,go,.\train\audio\go\aff582a1_nohash_1.wav
12664,14182,go,.\train\audio\go\aff582a1_nohash_2.wav
12665,14184,go,.\train\audio\go\aff582a1_nohash_4.wav
12666,14185,go,.\train\audio\go\b06c19b0_nohash_0.wav
12667,14186,go,.\train\audio\go\b087aa0e_nohash_0.wav
12668,14187,go,.\train\audio\go\b0bad4a9_nohash_0.wav
12669,14188,go,.\train\audio\go\b0f24c9b_nohash_0.wav
12670,14190,go,.\train\audio\go\b1114e4f_nohash_0.wav
12671,14191,go,.\train\audio\go\b1114e4f_nohash_1.wav
12672,14193,go,.\train\audio\go\b12bef84_nohash_1.wav
12673,14194,go,.\train\audio\go\b1426003_nohash_0.wav
12674,14195,go,.\train\audio\go\b15fc37d_nohash_0.wav
12675,14196,go,.\train\audio\go\b16f2d0d_nohash_0.wav
12676,14197,go,.\train\audio\go\b16f2d0d_nohash_1.wav
12677,14199,go,.\train\audio\go\b1df80c0_nohash_0.wav
12678,14200,go,.\train\audio\go\b1edd209_nohash_0.wav
12679,14201,go,.\train\audio\go\b1f8326d_nohash_0.wav
12680,14202,go,.\train\audio\go\b1f8326d_nohash_1.wav
12681,14203,go,.\train\audio\go\b1f8326d_nohash_2.wav
12682,14204,go,.\train\audio\go\b25b6065_nohash_0.wav
12683,14205,go,.\train\audio\go\b25b6065_nohash_1.wav
12684,14206,go,.\train\audio\go\b2fbe484_nohash_0.wav
12685,14207,go,.\train\audio\go\b36c27c2_nohash_0.wav
12686,14208,go,.\train\audio\go\b3bb4dd6_nohash_0.wav
12687,14209,go,.\train\audio\go\b3bdded5_nohash_0.wav
12688,14210,go,.\train\audio\go\b3bdded5_nohash_1.wav
12689,14211,go,.\train\audio\go\b41a92a3_nohash_0.wav
12690,14212,go,.\train\audio\go\b41a92a3_nohash_1.wav
12691,14213,go,.\train\audio\go\b433332a_nohash_0.wav
12692,14214,go,.\train\audio\go\b433332a_nohash_1.wav
12693,14215,go,.\train\audio\go\b43c8f2f_nohash_0.wav
12694,14216,go,.\train\audio\go\b43de700_nohash_0.wav
12695,14217,go,.\train\audio\go\b43de700_nohash_1.wav
12696,14218,go,.\train\audio\go\b43de700_nohash_2.wav
12697,14219,go,.\train\audio\go\b4604db4_nohash_0.wav
12698,14220,go,.\train\audio\go\b4604db4_nohash_1.wav
12699,14221,go,.\train\audio\go\b487da60_nohash_0.wav
12700,14223,go,.\train\audio\go\b49caed3_nohash_0.wav
12701,14224,go,.\train\audio\go\b49caed3_nohash_1.wav
12702,14225,go,.\train\audio\go\b49caed3_nohash_2.wav
12703,14226,go,.\train\audio\go\b49caed3_nohash_3.wav
12704,14227,go,.\train\audio\go\b49caed3_nohash_4.wav
12705,14228,go,.\train\audio\go\b4aa9fef_nohash_0.wav
12706,14229,go,.\train\audio\go\b4aa9fef_nohash_1.wav
12707,14230,go,.\train\audio\go\b4aa9fef_nohash_2.wav
12708,14231,go,.\train\audio\go\b4aa9fef_nohash_3.wav
12709,14232,go,.\train\audio\go\b4aa9fef_nohash_4.wav
12710,14233,go,.\train\audio\go\b52bd596_nohash_0.wav
12711,14234,go,.\train\audio\go\b544d4fd_nohash_0.wav
12712,14235,go,.\train\audio\go\b544d4fd_nohash_1.wav
12713,14236,go,.\train\audio\go\b5552931_nohash_0.wav
12714,14237,go,.\train\audio\go\b5552931_nohash_1.wav
12715,14238,go,.\train\audio\go\b5552931_nohash_2.wav
12716,14239,go,.\train\audio\go\b5552931_nohash_3.wav
12717,14240,go,.\train\audio\go\b5552931_nohash_4.wav
12718,14242,go,.\train\audio\go\b575b5fb_nohash_0.wav
12719,14243,go,.\train\audio\go\b59fa113_nohash_0.wav
12720,14244,go,.\train\audio\go\b59fe16d_nohash_0.wav
12721,14245,go,.\train\audio\go\b5aacf2c_nohash_0.wav
12722,14246,go,.\train\audio\go\b6091c84_nohash_0.wav
12723,14248,go,.\train\audio\go\b65f6015_nohash_0.wav
12724,14249,go,.\train\audio\go\b7016c27_nohash_0.wav
12725,14250,go,.\train\audio\go\b737ee80_nohash_0.wav
12726,14251,go,.\train\audio\go\b7a0754f_nohash_0.wav
12727,14252,go,.\train\audio\go\b7a0754f_nohash_1.wav
12728,14253,go,.\train\audio\go\b7a0754f_nohash_2.wav
12729,14254,go,.\train\audio\go\b7a0754f_nohash_3.wav
12730,14255,go,.\train\audio\go\b7a0754f_nohash_4.wav
12731,14256,go,.\train\audio\go\b83c1acf_nohash_0.wav
12732,14257,go,.\train\audio\go\b83c1acf_nohash_1.wav
12733,14258,go,.\train\audio\go\b83c1acf_nohash_2.wav
12734,14259,go,.\train\audio\go\b83c1acf_nohash_3.wav
12735,14260,go,.\train\audio\go\b83c1acf_nohash_4.wav
12736,14261,go,.\train\audio\go\b843de62_nohash_0.wav
12737,14262,go,.\train\audio\go\b84f83d2_nohash_0.wav
12738,14264,go,.\train\audio\go\b87bdb22_nohash_1.wav
12739,14265,go,.\train\audio\go\b87bdb22_nohash_2.wav
12740,14266,go,.\train\audio\go\b87bdb22_nohash_3.wav
12741,14267,go,.\train\audio\go\b87bdb22_nohash_4.wav
12742,14268,go,.\train\audio\go\b8872c20_nohash_0.wav
12743,14269,go,.\train\audio\go\b8872c20_nohash_1.wav
12744,14270,go,.\train\audio\go\b8b8cb52_nohash_0.wav
12745,14271,go,.\train\audio\go\b93528e3_nohash_0.wav
12746,14272,go,.\train\audio\go\b9515bf3_nohash_0.wav
12747,14273,go,.\train\audio\go\b9515bf3_nohash_1.wav
12748,14274,go,.\train\audio\go\b9515bf3_nohash_2.wav
12749,14275,go,.\train\audio\go\b9515bf3_nohash_3.wav
12750,14276,go,.\train\audio\go\b959cd0c_nohash_0.wav
12751,14277,go,.\train\audio\go\b959cd0c_nohash_1.wav
12752,14278,go,.\train\audio\go\b959cd0c_nohash_2.wav
12753,14279,go,.\train\audio\go\b959cd0c_nohash_3.wav
12754,14280,go,.\train\audio\go\b959cd0c_nohash_4.wav
12755,14282,go,.\train\audio\go\b97c9f77_nohash_1.wav
12756,14283,go,.\train\audio\go\b97c9f77_nohash_2.wav
12757,14285,go,.\train\audio\go\b97c9f77_nohash_4.wav
12758,14287,go,.\train\audio\go\b9f46737_nohash_1.wav
12759,14288,go,.\train\audio\go\b9f46737_nohash_2.wav
12760,14289,go,.\train\audio\go\b9f46737_nohash_3.wav
12761,14290,go,.\train\audio\go\b9f46737_nohash_4.wav
12762,14291,go,.\train\audio\go\ba676390_nohash_0.wav
12763,14293,go,.\train\audio\go\ba770f9b_nohash_1.wav
12764,14295,go,.\train\audio\go\bab36420_nohash_0.wav
12765,14296,go,.\train\audio\go\bab36420_nohash_1.wav
12766,14297,go,.\train\audio\go\bab36420_nohash_2.wav
12767,14298,go,.\train\audio\go\bab36420_nohash_3.wav
12768,14299,go,.\train\audio\go\bab36420_nohash_4.wav
12769,14300,go,.\train\audio\go\baeac2ba_nohash_0.wav
12770,14301,go,.\train\audio\go\baeac2ba_nohash_1.wav
12771,14302,go,.\train\audio\go\baeac2ba_nohash_2.wav
12772,14303,go,.\train\audio\go\baf01c1f_nohash_0.wav
12773,14304,go,.\train\audio\go\bbaa7946_nohash_0.wav
12774,14305,go,.\train\audio\go\bbbf4fbd_nohash_0.wav
12775,14306,go,.\train\audio\go\bbd0bbd0_nohash_0.wav
12776,14307,go,.\train\audio\go\bbd0bbd0_nohash_1.wav
12777,14308,go,.\train\audio\go\bbd0bbd0_nohash_2.wav
12778,14309,go,.\train\audio\go\bbd0bbd0_nohash_3.wav
12779,14311,go,.\train\audio\go\bc065a17_nohash_0.wav
12780,14313,go,.\train\audio\go\bd11c654_nohash_0.wav
12781,14315,go,.\train\audio\go\bd2db1a5_nohash_0.wav
12782,14316,go,.\train\audio\go\bd8412df_nohash_0.wav
12783,14317,go,.\train\audio\go\bd8412df_nohash_1.wav
12784,14318,go,.\train\audio\go\bdb90d38_nohash_0.wav
12785,14319,go,.\train\audio\go\bdb90d38_nohash_1.wav
12786,14321,go,.\train\audio\go\bdee441c_nohash_1.wav
12787,14322,go,.\train\audio\go\bdee441c_nohash_2.wav
12788,14323,go,.\train\audio\go\bdee441c_nohash_3.wav
12789,14324,go,.\train\audio\go\bdee441c_nohash_4.wav
12790,14327,go,.\train\audio\go\be7a5b2d_nohash_2.wav
12791,14328,go,.\train\audio\go\be7a5b2d_nohash_3.wav
12792,14329,go,.\train\audio\go\be7a5b2d_nohash_4.wav
12793,14330,go,.\train\audio\go\be7fa0a3_nohash_0.wav
12794,14331,go,.\train\audio\go\becd5a53_nohash_0.wav
12795,14332,go,.\train\audio\go\bf4af1af_nohash_0.wav
12796,14333,go,.\train\audio\go\bf8d5617_nohash_0.wav
12797,14334,go,.\train\audio\go\bf90a57a_nohash_0.wav
12798,14335,go,.\train\audio\go\bf90a57a_nohash_1.wav
12799,14336,go,.\train\audio\go\bfa63751_nohash_0.wav
12800,14337,happy,.\train\audio\happy\012c8314_nohash_0.wav
12801,14338,happy,.\train\audio\happy\0132a06d_nohash_0.wav
12802,14339,happy,.\train\audio\happy\0135f3f2_nohash_0.wav
12803,14340,happy,.\train\audio\happy\0137b3f4_nohash_0.wav
12804,14341,happy,.\train\audio\happy\01648c51_nohash_0.wav
12805,14342,happy,.\train\audio\happy\01648c51_nohash_1.wav
12806,14343,happy,.\train\audio\happy\019fa366_nohash_0.wav
12807,14344,happy,.\train\audio\happy\01b4757a_nohash_0.wav
12808,14345,happy,.\train\audio\happy\01b4757a_nohash_1.wav
12809,14346,happy,.\train\audio\happy\01bb6a2a_nohash_0.wav
12810,14347,happy,.\train\audio\happy\01d22d03_nohash_0.wav
12811,14348,happy,.\train\audio\happy\023a61ad_nohash_0.wav
12812,14349,happy,.\train\audio\happy\026290a7_nohash_0.wav
12813,14350,happy,.\train\audio\happy\0362539c_nohash_1.wav
12814,14351,happy,.\train\audio\happy\03c96658_nohash_0.wav
12815,14352,happy,.\train\audio\happy\03c96658_nohash_1.wav
12816,14353,happy,.\train\audio\happy\042186b8_nohash_0.wav
12817,14355,happy,.\train\audio\happy\042ea76c_nohash_0.wav
12818,14356,happy,.\train\audio\happy\0447d7c1_nohash_0.wav
12819,14357,happy,.\train\audio\happy\05739450_nohash_0.wav
12820,14358,happy,.\train\audio\happy\05cf43ef_nohash_0.wav
12821,14359,happy,.\train\audio\happy\060cd039_nohash_0.wav
12822,14360,happy,.\train\audio\happy\060cd039_nohash_1.wav
12823,14361,happy,.\train\audio\happy\0616de09_nohash_0.wav
12824,14362,happy,.\train\audio\happy\063d48cf_nohash_0.wav
12825,14363,happy,.\train\audio\happy\0685264e_nohash_0.wav
12826,14364,happy,.\train\audio\happy\0685264e_nohash_1.wav
12827,14365,happy,.\train\audio\happy\070b49af_nohash_0.wav
12828,14366,happy,.\train\audio\happy\07363607_nohash_0.wav
12829,14367,happy,.\train\audio\happy\079d1020_nohash_0.wav
12830,14368,happy,.\train\audio\happy\079d1020_nohash_1.wav
12831,14369,happy,.\train\audio\happy\079d1020_nohash_2.wav
12832,14370,happy,.\train\audio\happy\079dfce3_nohash_0.wav
12833,14371,happy,.\train\audio\happy\079dfce3_nohash_1.wav
12834,14372,happy,.\train\audio\happy\07c5129e_nohash_0.wav
12835,14373,happy,.\train\audio\happy\07c5129e_nohash_1.wav
12836,14374,happy,.\train\audio\happy\0819edb0_nohash_0.wav
12837,14375,happy,.\train\audio\happy\0819edb0_nohash_1.wav
12838,14376,happy,.\train\audio\happy\08ab8082_nohash_0.wav
12839,14377,happy,.\train\audio\happy\08ab8082_nohash_1.wav
12840,14378,happy,.\train\audio\happy\093f65a1_nohash_0.wav
12841,14379,happy,.\train\audio\happy\099d52ad_nohash_0.wav
12842,14380,happy,.\train\audio\happy\09bcdc9d_nohash_0.wav
12843,14381,happy,.\train\audio\happy\09ddc105_nohash_0.wav
12844,14382,happy,.\train\audio\happy\0ac15fe9_nohash_0.wav
12845,14383,happy,.\train\audio\happy\0b09edd3_nohash_0.wav
12846,14384,happy,.\train\audio\happy\0b56bcfe_nohash_0.wav
12847,14386,happy,.\train\audio\happy\0b77ee66_nohash_1.wav
12848,14387,happy,.\train\audio\happy\0bd689d7_nohash_0.wav
12849,14388,happy,.\train\audio\happy\0bd689d7_nohash_1.wav
12850,14389,happy,.\train\audio\happy\0bde966a_nohash_0.wav
12851,14390,happy,.\train\audio\happy\0bde966a_nohash_1.wav
12852,14391,happy,.\train\audio\happy\0c2d2ffa_nohash_0.wav
12853,14392,happy,.\train\audio\happy\0c5027de_nohash_0.wav
12854,14393,happy,.\train\audio\happy\0c5027de_nohash_1.wav
12855,14394,happy,.\train\audio\happy\0c5027de_nohash_2.wav
12856,14395,happy,.\train\audio\happy\0e17f595_nohash_0.wav
12857,14396,happy,.\train\audio\happy\0ea0e2f4_nohash_0.wav
12858,14397,happy,.\train\audio\happy\0f250098_nohash_0.wav
12859,14398,happy,.\train\audio\happy\0f7205ef_nohash_0.wav
12860,14400,happy,.\train\audio\happy\0f7205ef_nohash_2.wav
12861,14401,happy,.\train\audio\happy\0ff728b5_nohash_0.wav
12862,14402,happy,.\train\audio\happy\106a6183_nohash_0.wav
12863,14403,happy,.\train\audio\happy\1093c8e7_nohash_0.wav
12864,14404,happy,.\train\audio\happy\10ace7eb_nohash_0.wav
12865,14405,happy,.\train\audio\happy\10c6d873_nohash_0.wav
12866,14406,happy,.\train\audio\happy\11099149_nohash_0.wav
12867,14407,happy,.\train\audio\happy\11321027_nohash_0.wav
12868,14408,happy,.\train\audio\happy\11379f4d_nohash_0.wav
12869,14409,happy,.\train\audio\happy\11379f4d_nohash_1.wav
12870,14410,happy,.\train\audio\happy\11379f4d_nohash_2.wav
12871,14411,happy,.\train\audio\happy\11379f4d_nohash_3.wav
12872,14412,happy,.\train\audio\happy\122c5aa7_nohash_0.wav
12873,14413,happy,.\train\audio\happy\126403d4_nohash_0.wav
12874,14414,happy,.\train\audio\happy\126403d4_nohash_1.wav
12875,14416,happy,.\train\audio\happy\126a31d2_nohash_2.wav
12876,14417,happy,.\train\audio\happy\129c7d8d_nohash_0.wav
12877,14418,happy,.\train\audio\happy\13199b79_nohash_0.wav
12878,14419,happy,.\train\audio\happy\13199b79_nohash_1.wav
12879,14420,happy,.\train\audio\happy\135c6841_nohash_0.wav
12880,14421,happy,.\train\audio\happy\1365dd89_nohash_0.wav
12881,14422,happy,.\train\audio\happy\1365dd89_nohash_1.wav
12882,14423,happy,.\train\audio\happy\1365dd89_nohash_2.wav
12883,14424,happy,.\train\audio\happy\13d7b8c9_nohash_0.wav
12884,14425,happy,.\train\audio\happy\13d7b8c9_nohash_1.wav
12885,14426,happy,.\train\audio\happy\13d7b8c9_nohash_2.wav
12886,14427,happy,.\train\audio\happy\14587ff0_nohash_0.wav
12887,14428,happy,.\train\audio\happy\146d97db_nohash_0.wav
12888,14429,happy,.\train\audio\happy\14775481_nohash_0.wav
12889,14430,happy,.\train\audio\happy\14775481_nohash_1.wav
12890,14432,happy,.\train\audio\happy\151bfb79_nohash_0.wav
12891,14433,happy,.\train\audio\happy\151bfb79_nohash_1.wav
12892,14434,happy,.\train\audio\happy\1528225c_nohash_0.wav
12893,14435,happy,.\train\audio\happy\1528225c_nohash_1.wav
12894,14436,happy,.\train\audio\happy\15574821_nohash_0.wav
12895,14437,happy,.\train\audio\happy\15b0c947_nohash_0.wav
12896,14438,happy,.\train\audio\happy\15b0c947_nohash_1.wav
12897,14439,happy,.\train\audio\happy\15c563d7_nohash_0.wav
12898,14440,happy,.\train\audio\happy\15d83b54_nohash_0.wav
12899,14441,happy,.\train\audio\happy\161fcca8_nohash_0.wav
12900,14442,happy,.\train\audio\happy\1625acd8_nohash_0.wav
12901,14443,happy,.\train\audio\happy\1625acd8_nohash_1.wav
12902,14444,happy,.\train\audio\happy\1625acd8_nohash_2.wav
12903,14446,happy,.\train\audio\happy\1626bc5a_nohash_0.wav
12904,14447,happy,.\train\audio\happy\1626bc5a_nohash_1.wav
12905,14448,happy,.\train\audio\happy\16d41d07_nohash_0.wav
12906,14449,happy,.\train\audio\happy\173ae793_nohash_0.wav
12907,14450,happy,.\train\audio\happy\173ce2be_nohash_0.wav
12908,14451,happy,.\train\audio\happy\179a61b7_nohash_0.wav
12909,14453,happy,.\train\audio\happy\1890e5c3_nohash_0.wav
12910,14454,happy,.\train\audio\happy\1890e5c3_nohash_1.wav
12911,14455,happy,.\train\audio\happy\18a1aab9_nohash_1.wav
12912,14456,happy,.\train\audio\happy\18a8f03f_nohash_0.wav
12913,14458,happy,.\train\audio\happy\190821dc_nohash_0.wav
12914,14459,happy,.\train\audio\happy\1942abd7_nohash_0.wav
12915,14460,happy,.\train\audio\happy\1942abd7_nohash_1.wav
12916,14461,happy,.\train\audio\happy\19785c4e_nohash_0.wav
12917,14463,happy,.\train\audio\happy\1993db46_nohash_0.wav
12918,14464,happy,.\train\audio\happy\1993db46_nohash_1.wav
12919,14466,happy,.\train\audio\happy\1995cf9e_nohash_1.wav
12920,14467,happy,.\train\audio\happy\199da2bf_nohash_0.wav
12921,14469,happy,.\train\audio\happy\19e246ad_nohash_0.wav
12922,14470,happy,.\train\audio\happy\19e98e89_nohash_0.wav
12923,14471,happy,.\train\audio\happy\19e98e89_nohash_1.wav
12924,14472,happy,.\train\audio\happy\19f9c115_nohash_0.wav
12925,14473,happy,.\train\audio\happy\1a073312_nohash_0.wav
12926,14474,happy,.\train\audio\happy\1a4259c3_nohash_0.wav
12927,14475,happy,.\train\audio\happy\1a6eca98_nohash_0.wav
12928,14476,happy,.\train\audio\happy\1a6eca98_nohash_1.wav
12929,14477,happy,.\train\audio\happy\1a892463_nohash_0.wav
12930,14478,happy,.\train\audio\happy\1a9afd33_nohash_0.wav
12931,14479,happy,.\train\audio\happy\1aed7c6d_nohash_0.wav
12932,14480,happy,.\train\audio\happy\1aed7c6d_nohash_1.wav
12933,14481,happy,.\train\audio\happy\1aeef15e_nohash_0.wav
12934,14482,happy,.\train\audio\happy\1b459024_nohash_0.wav
12935,14483,happy,.\train\audio\happy\1b4c9b89_nohash_0.wav
12936,14484,happy,.\train\audio\happy\1b755c65_nohash_0.wav
12937,14485,happy,.\train\audio\happy\1b835b87_nohash_0.wav
12938,14486,happy,.\train\audio\happy\1b88bf70_nohash_0.wav
12939,14487,happy,.\train\audio\happy\1b88bf70_nohash_1.wav
12940,14488,happy,.\train\audio\happy\1bb6ed89_nohash_0.wav
12941,14490,happy,.\train\audio\happy\1bb6ed89_nohash_2.wav
12942,14491,happy,.\train\audio\happy\1bc45db9_nohash_0.wav
12943,14492,happy,.\train\audio\happy\1c3f50ad_nohash_0.wav
12944,14493,happy,.\train\audio\happy\1c45ceb2_nohash_0.wav
12945,14494,happy,.\train\audio\happy\1c6e5447_nohash_0.wav
12946,14495,happy,.\train\audio\happy\1cec8d71_nohash_0.wav
12947,14496,happy,.\train\audio\happy\1d1fe0a0_nohash_0.wav
12948,14497,happy,.\train\audio\happy\1dce06e8_nohash_0.wav
12949,14498,happy,.\train\audio\happy\1dce06e8_nohash_1.wav
12950,14499,happy,.\train\audio\happy\1df483c0_nohash_0.wav
12951,14500,happy,.\train\audio\happy\1e31353f_nohash_0.wav
12952,14501,happy,.\train\audio\happy\1e31353f_nohash_1.wav
12953,14502,happy,.\train\audio\happy\1e4064b8_nohash_0.wav
12954,14503,happy,.\train\audio\happy\1e412fac_nohash_0.wav
12955,14504,happy,.\train\audio\happy\1e412fac_nohash_1.wav
12956,14505,happy,.\train\audio\happy\1e9b215e_nohash_0.wav
12957,14506,happy,.\train\audio\happy\1ecfb537_nohash_0.wav
12958,14507,happy,.\train\audio\happy\1ed557b9_nohash_0.wav
12959,14508,happy,.\train\audio\happy\1f3bece8_nohash_0.wav
12960,14509,happy,.\train\audio\happy\1f3bece8_nohash_1.wav
12961,14510,happy,.\train\audio\happy\1f653d27_nohash_0.wav
12962,14511,happy,.\train\audio\happy\1f653d27_nohash_1.wav
12963,14512,happy,.\train\audio\happy\1fd85ee4_nohash_0.wav
12964,14513,happy,.\train\audio\happy\1fd85ee4_nohash_1.wav
12965,14514,happy,.\train\audio\happy\1fd85ee4_nohash_2.wav
12966,14515,happy,.\train\audio\happy\1fd85ee4_nohash_3.wav
12967,14516,happy,.\train\audio\happy\1fe4c891_nohash_0.wav
12968,14517,happy,.\train\audio\happy\1fe4c891_nohash_1.wav
12969,14518,happy,.\train\audio\happy\1ffd513b_nohash_0.wav
12970,14520,happy,.\train\audio\happy\20d3f11f_nohash_1.wav
12971,14521,happy,.\train\audio\happy\20d3f11f_nohash_2.wav
12972,14522,happy,.\train\audio\happy\211ccd2e_nohash_0.wav
12973,14523,happy,.\train\audio\happy\2151b09a_nohash_0.wav
12974,14524,happy,.\train\audio\happy\2151b09a_nohash_1.wav
12975,14525,happy,.\train\audio\happy\215699ff_nohash_0.wav
